address,postcode,price,bedrooms,bathrooms,area_in_sqft,link
"1662 Normal Ave, Baltimore, MD 21213",21213,20000,3,2,NaN,https://www.trulia.com/home/1662-normal-ave-baltimore-md-21213-36447920
"514 E  26th St, Baltimore, MD 21218",21213,20000,2,1,NaN,https://www.trulia.com/home/514-e-26th-st-baltimore-md-21218-36459507
"2009 Homewood Ave, Baltimore, MD 21218",21206,297500,4,3,NaN,https://www.trulia.com/home/2009-homewood-ave-baltimore-md-21218-36461530
"2644 Kennedy Ave, Baltimore, MD 21218",21214,139000,2,1,NaN,https://www.trulia.com/home/2644-kennedy-ave-baltimore-md-21218-36462821
"4260 Falls Rd, Baltimore, MD 21211",21214,285000,3,2,1416,https://www.trulia.com/home/4260-falls-rd-baltimore-md-21211-36485306
"2009 McCulloh St, Baltimore, MD 21217",21215,274000,9,2,2780,https://www.trulia.com/home/2009-mcculloh-st-baltimore-md-21217-36486833
"2821 Ridgewood Ave, Baltimore, MD 21215",21215,219900,3,3,2100,https://www.trulia.com/home/2821-ridgewood-ave-baltimore-md-21215-36504460
"1703 N  Smallwood St, Baltimore, MD 21216",21239,35000,4,1,NaN,https://www.trulia.com/home/1703-n-smallwood-st-baltimore-md-21216-36505211
"1017 Appleton St, Baltimore, MD 21217",21230,125000,3,1,1200,https://www.trulia.com/home/1017-appleton-st-baltimore-md-21217-36506708
"625 N  Pulaski St, Baltimore, MD 21217",21230,187500,3,4,NaN,https://www.trulia.com/home/625-n-pulaski-st-baltimore-md-21217-36508863
"3143 Baker St, Baltimore, MD 21216",21230,50000,3,1,1360,https://www.trulia.com/home/3143-baker-st-baltimore-md-21216-36512188
"2704 Mosher St, Baltimore, MD 21216",21230,74900,3,1,1288,https://www.trulia.com/home/2704-mosher-st-baltimore-md-21216-36514512
"1947 W  Lexington St, Baltimore, MD 21223",21230,165000,6,2,NaN,https://www.trulia.com/home/1947-w-lexington-st-baltimore-md-21223-36528529
"722 S  Charles St, Baltimore, MD 21230",21234,592500,4,3,2230,https://www.trulia.com/home/722-s-charles-st-baltimore-md-21230-36536040
"704 William St, Baltimore, MD 21230",21231,559900,3,3,2910,https://www.trulia.com/home/704-william-st-baltimore-md-21230-36536437
"107 W  Ostend St, Baltimore, MD 21230",21224,469995,3,4,1850,https://www.trulia.com/home/107-w-ostend-st-baltimore-md-21230-36537061
"1715 S  Hanover St, Baltimore, MD 21230",21213,315000,3,2,1696,https://www.trulia.com/home/1715-s-hanover-st-baltimore-md-21230-36537779
"3003 Shannon Dr, Baltimore, MD 21213",21218,174900,4,2,2135,https://www.trulia.com/home/3003-shannon-dr-baltimore-md-21213-36573603
"5614 Remmell Ave, Baltimore, MD 21206",21211,254900,3,2,870,https://www.trulia.com/home/5614-remmell-ave-baltimore-md-21206-36577821
"1215 W  Old Cold Spring Ln, Baltimore, MD 21209",21218,274900,3,1,1080,https://www.trulia.com/home/1215-w-old-cold-spring-ln-baltimore-md-21209-36589129
"3725 Beehler Ave, Baltimore, MD 21215",21218,220000,4,3,1700,https://www.trulia.com/home/3725-beehler-ave-baltimore-md-21215-36598223
"617 Glenwood Ave, Baltimore, MD 21212",21211,141000,3,2,1320,https://www.trulia.com/home/617-glenwood-ave-baltimore-md-21212-36614037
"709 Cedarcroft Rd, Baltimore, MD 21212",21217,385000,3,4,1997,https://www.trulia.com/home/709-cedarcroft-rd-baltimore-md-21212-36615852
"5362 Liberty Heights Ave, Baltimore, MD 21207",21217,420000,5,4,2903,https://www.trulia.com/home/5362-liberty-heights-ave-baltimore-md-21207-36625719
"112 W  25th St, Baltimore, MD 21218",21215,100000,2,2,2895,https://www.trulia.com/home/112-w-25th-st-baltimore-md-21218-131240992
"3606 Plateau Ave, Baltimore, MD 21207",21215,389000,6,6,2304,https://www.trulia.com/home/3606-plateau-ave-baltimore-md-21207-131395139
"17 1/2 S  Castle St, Baltimore, MD 21231",21215,189950,2,2,880,https://www.trulia.com/home/17-1-2-s-castle-st-baltimore-md-21231-420774704
"1735 N  Broadway, Baltimore, MD 21213",21216,269900,3,NaN,NaN,https://www.trulia.com/home/1735-n-broadway-baltimore-md-21213-420850206
"7 Pipe Hill Ct #7B, Baltimore, MD 21209",21230,269900,2,2,1429,https://www.trulia.com/home/7-pipe-hill-ct-7b-baltimore-md-21209-36350797
"2110 E  Lombard St, Baltimore, MD 21231",21202,299999,2,2,1236,https://www.trulia.com/home/2110-e-lombard-st-baltimore-md-21231-36428389
"2720 E  Monument St, Baltimore, MD 21205",21201,235000,4,3,NaN,https://www.trulia.com/home/2720-e-monument-st-baltimore-md-21205-36445115
"1614 N  Caroline St, Baltimore, MD 21213",21230,335000,4,4,2460,https://www.trulia.com/home/1614-n-caroline-st-baltimore-md-21213-36460818
"1838 E  29th St, Baltimore, MD 21218",21230,224900,3,3,NaN,https://www.trulia.com/home/1838-e-29th-st-baltimore-md-21218-36464743
"412 E  27th St, Baltimore, MD 21218",21230,229000,3,2,1338,https://www.trulia.com/home/412-e-27th-st-baltimore-md-21218-36475771
"3802 Cedardale Rd, Baltimore, MD 21215",21229,67500,NaN,NaN,NaN,https://www.trulia.com/home/3802-Cedardale-Rd-Baltimore-MD-21215-36497691
"944 Harlem Ave, Baltimore, MD 21217",21225,339900,6,NaN,NaN,https://www.trulia.com/home/944-harlem-ave-baltimore-md-21217-36510243
"2824 Riggs Ave, Baltimore, MD 21216",21224,259900,3,4,1765,https://www.trulia.com/home/2824-riggs-ave-baltimore-md-21216-36514339
"2560 W  Lafayette Ave, Baltimore, MD 21216",21224,120000,2,2,840,https://www.trulia.com/home/2560-w-lafayette-ave-baltimore-md-21216-36514603
"902 Whitmore Ave, Baltimore, MD 21216",21224,115000,2,2,1260,https://www.trulia.com/home/902-whitmore-ave-baltimore-md-21216-36514612
"3518 W  Caton Ave, Baltimore, MD 21229",21213,121900,3,2,1480,https://www.trulia.com/home/3518-w-caton-ave-baltimore-md-21229-36530484
"128 W  Fort Ave, Baltimore, MD 21230",21213,370000,3,4,2025,https://www.trulia.com/home/128-w-fort-ave-baltimore-md-21230-36537245
"1132 Cooksie St, Baltimore, MD 21230",21213,415000,3,2,1650,https://www.trulia.com/home/1132-cooksie-st-baltimore-md-21230-36542009
"4619 Arabia Ave, Baltimore, MD 21214",21206,259000,4,2,1376,https://www.trulia.com/home/4619-arabia-ave-baltimore-md-21214-36576643
"3303 Hamilton Ave, Baltimore, MD 21214",21214,319900,3,2,1536,https://www.trulia.com/home/3303-hamilton-ave-baltimore-md-21214-36578251
"3720 Echodale Ave, Baltimore, MD 21206",21214,269900,3,1,1814,https://www.trulia.com/home/3720-echodale-ave-baltimore-md-21206-36578574
"3105 Evergreen Ave, Baltimore, MD 21214",21215,67500,NaN,NaN,NaN,https://www.trulia.com/home/3105-Evergreen-Ave-Baltimore-MD-21214-36582521
"6222 Mossway, Baltimore, MD 21212",21215,950000,5,4,4336,https://www.trulia.com/home/6222-mossway-baltimore-md-21212-36622225
"4222 Bonner Rd, Baltimore, MD 21216",21239,175000,3,2,1380,https://www.trulia.com/home/4222-bonner-rd-baltimore-md-21216-36627380
"1209 N  Charles St #118, Baltimore, MD 21201",21230,309000,2,2,1548,https://www.trulia.com/home/1209-n-charles-st-118-baltimore-md-21201-81749963
"442 N  Luzerne Ave, Baltimore, MD 21224",21230,87000,3,2,1572,https://www.trulia.com/home/442-n-luzerne-ave-baltimore-md-21224-36438471
"3409 Ravenwood Ave, Baltimore, MD 21213",21230,175000,3,2,1050,https://www.trulia.com/home/3409-ravenwood-ave-baltimore-md-21213-36457207
"529 E  41st St, Baltimore, MD 21218",21230,40000,3,1,1620,https://www.trulia.com/home/529-e-41st-st-baltimore-md-21218-36457303
"1431 Myrtle Ave, Baltimore, MD 21217",21230,60000,4,2,1400,https://www.trulia.com/home/1431-myrtle-ave-baltimore-md-21217-36488033
"3818 Norfolk Ave, Baltimore, MD 21216",21234,145000,3,2,1692,https://www.trulia.com/home/3818-norfolk-ave-baltimore-md-21216-36489233
"917 Argyle Ave, Baltimore, MD 21201",21231,260000,3,3,1440,https://www.trulia.com/home/917-argyle-ave-baltimore-md-21201-36516537
"1600 S  Ellamont St, Baltimore, MD 21230",21224,134900,2,1,1024,https://www.trulia.com/home/1600-s-ellamont-st-baltimore-md-21230-36545920
"4202 Morrison Ct, Baltimore, MD 21226",21213,25000,2,1,832,https://www.trulia.com/home/4202-morrison-ct-baltimore-md-21226-36553857
"5935 Benton Heights Ave, Baltimore, MD 21206",21218,204000,3,2,1728,https://www.trulia.com/home/5935-benton-heights-ave-baltimore-md-21206-36582250
"4800 Palmer Ave, Baltimore, MD 21215",21211,246000,3,4,2100,https://www.trulia.com/home/4800-palmer-ave-baltimore-md-21215-36596138
"1724 N  Calvert St, Baltimore, MD 21202",21218,439900,3,3,2218,https://www.trulia.com/home/1724-n-calvert-st-baltimore-md-21202-90009977
"5213 Wilton Heights Ave, Baltimore, MD 21215",21218,350000,3,2,1320,https://www.trulia.com/home/5213-wilton-heights-ave-baltimore-md-21215-294977455
"2400 Sylvale Rd, Baltimore, MD 21209",21211,499900,3,3,1666,https://www.trulia.com/home/2400-sylvale-rd-baltimore-md-21209-36342721
"436 N  Rose St, Baltimore, MD 21224",21217,80000,2,2,1008,https://www.trulia.com/home/436-n-rose-st-baltimore-md-21224-36438507
"1000 E  Hoffman St, Baltimore, MD 21202",21217,114900,2,3,NaN,https://www.trulia.com/home/1000-e-hoffman-st-baltimore-md-21202-36460601
"1321 E  Eager St, Baltimore, MD 21205",21215,211000,3,1,1898,https://www.trulia.com/home/1321-e-eager-st-baltimore-md-21205-36468924
"1732 Braddish Ave, Baltimore, MD 21216",21215,114900,3,1,NaN,https://www.trulia.com/home/1732-braddish-ave-baltimore-md-21216-36491376
"702 N  Payson St, Baltimore, MD 21217",21215,179000,4,2,2268,https://www.trulia.com/home/702-n-payson-st-baltimore-md-21217-36508564
"901 Whitmore Ave, Baltimore, MD 21216",21216,249900,4,2,1435,https://www.trulia.com/home/901-whitmore-ave-baltimore-md-21216-36515700
"2436 Lauretta Ave, Baltimore, MD 21223",21230,110000,3,1,1260,https://www.trulia.com/home/2436-lauretta-ave-baltimore-md-21223-36521861
"1214 S  Charles St, Baltimore, MD 21230",21202,780000,4,5,3108,https://www.trulia.com/home/1214-s-charles-st-baltimore-md-21230-36536973
"1705 Light St, Baltimore, MD 21230",21201,519000,4,3,2570,https://www.trulia.com/home/1705-light-st-baltimore-md-21230-36539862
"3507 W  Garrison Ave, Baltimore, MD 21215",21230,50000,3,1,NaN,https://www.trulia.com/home/3507-w-garrison-ave-baltimore-md-21215-36597728
"6303 Red Cedar Pl, Baltimore, MD 21209",21230,379000,3,4,1594,https://www.trulia.com/home/6303-red-cedar-pl-baltimore-md-21209-36600660
"2903 Fallstaff Rd #607, Baltimore, MD 21209",21230,180000,2,2,1180,https://www.trulia.com/home/2903-fallstaff-rd-607-baltimore-md-21209-36601124
"2805 Steele Rd, Baltimore, MD 21209",21229,719900,5,3,3096,https://www.trulia.com/home/2805-steele-rd-baltimore-md-21209-36602512
"1330 Lancaster St #C1501, Baltimore, MD 21231",21225,2390000,3,3,2926,https://www.trulia.com/home/1330-lancaster-st-c1501-baltimore-md-21231-331720661
"3018 Woodhome Ave, Baltimore, MD 21234",21224,374900,3,3,2190,https://www.trulia.com/home/3018-woodhome-ave-baltimore-md-21234-36583179
"1100 N  Calvert St #3, Baltimore, MD 21202",21224,429000,2,3,1670,https://www.trulia.com/home/1100-n-calvert-st-3-baltimore-md-21202-81749977
"243 N  Luzerne Ave, Baltimore, MD 21224",21224,289000,3,3,1264,https://www.trulia.com/home/243-n-luzerne-ave-baltimore-md-21224-36438749
"3421 Ravenwood Ave, Baltimore, MD 21213",21213,184900,3,2,932,https://www.trulia.com/home/3421-ravenwood-ave-baltimore-md-21213-36457213
"1523 Cole St, Baltimore, MD 21223",21213,6500,NaN,NaN,NaN,https://www.trulia.com/home/1523-Cole-St-Baltimore-MD-21223-36520514
"1525 Cole St, Baltimore, MD 21223",21213,6500,NaN,NaN,NaN,https://www.trulia.com/home/1525-Cole-St-Baltimore-MD-21223-36520515
"1527 Cole St, Baltimore, MD 21223",21206,6500,NaN,NaN,NaN,https://www.trulia.com/home/1527-Cole-St-Baltimore-MD-21223-36520516
"1529 Cole St, Baltimore, MD 21223",21214,6500,NaN,NaN,NaN,https://www.trulia.com/home/1529-Cole-St-Baltimore-MD-21223-36520517
"1531 Cole St, Baltimore, MD 21223",21214,6500,NaN,NaN,NaN,https://www.trulia.com/home/1531-Cole-St-Baltimore-MD-21223-36520518
"107 N  Payson St, Baltimore, MD 21223",21215,42000,3,1,NaN,https://www.trulia.com/home/107-n-payson-st-baltimore-md-21223-36528541
"3230 Lohrs Ln, Baltimore, MD 21229",21215,184900,3,3,1260,https://www.trulia.com/home/3230-lohrs-ln-baltimore-md-21229-36531369
"1430 Richardson St, Baltimore, MD 21230",21239,410000,2,3,1744,https://www.trulia.com/home/1430-richardson-st-baltimore-md-21230-36541823
"213 S  Clinton St, Baltimore, MD 21224",21230,475000,4,3,1214,https://www.trulia.com/home/213-s-clinton-st-baltimore-md-21224-36560705
"4401 Roland Ave #115, Baltimore, MD 21210",21230,210000,2,2,1343,https://www.trulia.com/home/4401-roland-ave-115-baltimore-md-21210-36589894
"3601 Clarks Ln #302, Baltimore, MD 21215",21230,139900,3,2,1623,https://www.trulia.com/home/3601-clarks-ln-302-baltimore-md-21215-36604286
"2367 Flax Ter, Baltimore, MD 21209",21230,185000,3,2,1188,https://www.trulia.com/home/2367-flax-ter-baltimore-md-21209-36622890
"414 Water St #1510, Baltimore, MD 21202",21230,179900,1,1,637,https://www.trulia.com/home/414-water-st-1510-baltimore-md-21202-90009265
"231 S  Macon St, Baltimore, MD 21224",21234,359900,3,4,1600,https://www.trulia.com/home/231-s-macon-st-baltimore-md-21224-241969872
"Clarendon 4 Story Plan in Reservoir Square, Baltimore, MD 21217",21231,439990+,3,4,1845,https://www.trulia.com/builder-community-plan/Reservoir-Square-Clarendon-4-Story-404334504
"Clarendon 3 Story Plan in Reservoir Square, Baltimore, MD 21217",21224,399990+,3,4,1599,https://www.trulia.com/builder-community-plan/Reservoir-Square-Clarendon-3-Story-404334505
"2430 Diana Rd, Baltimore, MD 21209",21213,625000,4,3,2074,https://www.trulia.com/home/2430-diana-rd-baltimore-md-21209-36341148
"907 S  Potomac St, Baltimore, MD 21224",21218,519000,3,4,1460,https://www.trulia.com/home/907-s-potomac-st-baltimore-md-21224-36431711
"924 N  Belnord Ave, Baltimore, MD 21205",21211,40000,3,1,NaN,https://www.trulia.com/home/924-n-belnord-ave-baltimore-md-21205-36446253
"1603 E  Lafayette Ave, Baltimore, MD 21213",21218,189900,3,2,1400,https://www.trulia.com/home/1603-e-lafayette-ave-baltimore-md-21213-36449085
"3303 Westerwald Ave, Baltimore, MD 21218",21218,349900,4,3,1236,https://www.trulia.com/home/3303-westerwald-ave-baltimore-md-21218-36458318
"2611 Boone St, Baltimore, MD 21218",21211,75000,3,2,NaN,https://www.trulia.com/home/2611-boone-st-baltimore-md-21218-36459120
"2633 Boone St, Baltimore, MD 21218",21217,70000,3,2,NaN,https://www.trulia.com/home/2633-boone-st-baltimore-md-21218-36459131
"2646 Boone St, Baltimore, MD 21218",21217,70000,2,2,NaN,https://www.trulia.com/home/2646-boone-st-baltimore-md-21218-36459143
"635 E  36th St, Baltimore, MD 21218",21215,235000,4,2,1428,https://www.trulia.com/home/635-e-36th-st-baltimore-md-21218-36465597
"549 Bloom St, Baltimore, MD 21217",21215,124900,3,1,NaN,https://www.trulia.com/home/549-bloom-st-baltimore-md-21217-36487339
"3810 W  Cold Spring Ln, Baltimore, MD 21215",21215,30000,NaN,NaN,NaN,https://www.trulia.com/home/3810-W-Cold-Spring-Ln-Baltimore-MD-21215-36496789
"2554 Druid Park Dr, Baltimore, MD 21215",21216,184900,3,2,NaN,https://www.trulia.com/home/2554-druid-park-dr-baltimore-md-21215-36502502
"1223 N  Gilmor St, Baltimore, MD 21217",21230,160000,3,2,NaN,https://www.trulia.com/home/1223-n-gilmor-st-baltimore-md-21217-36505959
"917 N  Bentalou St, Baltimore, MD 21216",21202,300000,5,3,2308,https://www.trulia.com/home/917-n-bentalou-st-baltimore-md-21216-36515027
"1607 W  Mulberry St, Baltimore, MD 21223",21201,299000,4,4,2600,https://www.trulia.com/home/1607-w-mulberry-st-baltimore-md-21223-36518777
"204 N  Monroe St, Baltimore, MD 21223",21230,90000,3,2,NaN,https://www.trulia.com/home/204-n-monroe-st-baltimore-md-21223-36529083
"4119 Audrey Ave, Baltimore, MD 21225",21230,219990,6,3,1604,https://www.trulia.com/home/4119-audrey-ave-baltimore-md-21225-36552957
"3412 Mount Pleasant Ave, Baltimore, MD 21224",21230,165000,3,2,1176,https://www.trulia.com/home/3412-mount-pleasant-ave-baltimore-md-21224-36561303
"3503 E  Pratt St, Baltimore, MD 21224",21229,285000,2,2,1144,https://www.trulia.com/home/3503-e-pratt-st-baltimore-md-21224-36561591
"4606 Pall Mall Rd, Baltimore, MD 21215",21225,169950,3,2,NaN,https://www.trulia.com/home/4606-pall-mall-rd-baltimore-md-21215-36595049
"5217 Saint Charles Ave, Baltimore, MD 21215",21224,120000,3,1,NaN,https://www.trulia.com/home/5217-saint-charles-ave-baltimore-md-21215-36599381
"3601 Clarks Ln #334, Baltimore, MD 21215",21224,45000,1,1,892,https://www.trulia.com/home/3601-clarks-ln-334-baltimore-md-21215-36604302
"605 Richwood Ave, Baltimore, MD 21212",21224,279000,3,3,1936,https://www.trulia.com/home/605-richwood-ave-baltimore-md-21212-36612081
"22 S  Tremont Rd, Baltimore, MD 21229",21213,149900,3,2,1200,https://www.trulia.com/home/22-s-tremont-rd-baltimore-md-21229-36631508
"5923 Belair Rd, Baltimore, MD 21206",21213,125000,3,2,1589,https://www.trulia.com/home/5923-belair-rd-baltimore-md-21206-131338641
"1428 Church St, Curtis Bay, MD 21226",21213,469000,5,NaN,NaN,https://www.trulia.com/home/1428-church-st-curtis-bay-md-21226-2132506859
"2212 Fleet St, Baltimore, MD 21231",21206,259900,3,3,1520,https://www.trulia.com/home/2212-fleet-st-baltimore-md-21231-36429190
"303 S  Ann St, Baltimore, MD 21231",21214,315000,3,3,1848,https://www.trulia.com/home/303-s-ann-st-baltimore-md-21231-36434693
"1720 Darley Ave, Baltimore, MD 21213",21214,110000,3,1,NaN,https://www.trulia.com/home/1720-darley-ave-baltimore-md-21213-36447717
"2819 Erdman Ave, Baltimore, MD 21213",21215,100000,3,2,1260,https://www.trulia.com/home/2819-erdman-ave-baltimore-md-21213-36456200
"1304 Aisquith St, Baltimore, MD 21202",21215,115000,4,2,NaN,https://www.trulia.com/home/1304-aisquith-st-baltimore-md-21202-36460255
"327 E  21st St, Baltimore, MD 21218",21239,239990,3,2,1250,https://www.trulia.com/home/327-e-21st-st-baltimore-md-21218-36474099
"2806 Auchentoroly Ter, Baltimore, MD 21217",21230,214500,3,1,1484,https://www.trulia.com/home/2806-auchentoroly-ter-baltimore-md-21217-36481006
"2461 Druid Hill Ave, Baltimore, MD 21217",21230,115000,3,1,1092,https://www.trulia.com/home/2461-druid-hill-ave-baltimore-md-21217-36482287
"3813 Belle Ave, Baltimore, MD 21215",21230,70000,5,2,1616,https://www.trulia.com/home/3813-belle-ave-baltimore-md-21215-36497079
"3601 W  Forest Park Ave, Baltimore, MD 21216",21230,424900,5,3,3964,https://www.trulia.com/home/3601-w-forest-park-ave-baltimore-md-21216-36499515
"3006 N  Hilton St, Baltimore, MD 21216",21230,200000,9,NaN,6343,https://www.trulia.com/home/3006-n-hilton-st-baltimore-md-21216-36499803
"4003 Bateman Ave, Baltimore, MD 21216",21234,315000,4,2,2073,https://www.trulia.com/home/4003-bateman-ave-baltimore-md-21216-36500968
"817 N  Dukeland St, Baltimore, MD 21216",21231,15000,NaN,NaN,NaN,https://www.trulia.com/home/817-N-Dukeland-St-Baltimore-MD-21216-36514693
"44 S  Schroeder St, Baltimore, MD 21223",21224,234999,4,3,1890,https://www.trulia.com/home/44-s-schroeder-st-baltimore-md-21223-36517420
"304 S  Mount St, Baltimore, MD 21223",21213,175000,3,3,1260,https://www.trulia.com/home/304-s-mount-st-baltimore-md-21223-36519907
"2528 W  Franklin St, Baltimore, MD 21223",21218,77000,3,2,958,https://www.trulia.com/home/2528-w-franklin-st-baltimore-md-21223-36521996
"132 Palormo Ave, Baltimore, MD 21229",21211,160000,2,1,1140,https://www.trulia.com/home/132-palormo-ave-baltimore-md-21229-36530716
"1205 Washington Blvd, Baltimore, MD 21230",21218,225000,2,3,1620,https://www.trulia.com/home/1205-washington-blvd-baltimore-md-21230-36533703
"642 Wyeth St, Baltimore, MD 21230",21218,65000,2,1,672,https://www.trulia.com/home/642-wyeth-st-baltimore-md-21230-36534330
"1402 Woodall St, Baltimore, MD 21230",21211,389900,3,3,1372,https://www.trulia.com/home/1402-woodall-st-baltimore-md-21230-36541139
"3604 5th St, Baltimore, MD 21225",21217,99900,3,1,1154,https://www.trulia.com/home/3604-5th-st-baltimore-md-21225-36551452
"1116 S  Conkling St, Baltimore, MD 21224",21217,350000,2,3,1720,https://www.trulia.com/home/1116-s-conkling-st-baltimore-md-21224-36558404
"705 Saint Georges Rd, Baltimore, MD 21210",21215,730000,3,3,2942,https://www.trulia.com/home/705-saint-georges-rd-baltimore-md-21210-36591198
"5519 Minnoka Ave, Baltimore, MD 21215",21215,204900,3,2,1368,https://www.trulia.com/home/5519-minnoka-ave-baltimore-md-21215-36605204
"2731 Chesley Ave, Baltimore, MD 21234",21215,369000,5,3,2126,https://www.trulia.com/home/2731-chesley-ave-baltimore-md-21234-36609718
"2612 Creighton Ave, Baltimore, MD 21234",21216,296500,4,3,1279,https://www.trulia.com/home/2612-creighton-ave-baltimore-md-21234-36610343
"618 Woodbourne Ave, Baltimore, MD 21212",21230,269900,5,2,1594,https://www.trulia.com/home/618-woodbourne-ave-baltimore-md-21212-36615792
"317 Homeland Southway #3C, Baltimore, MD 21212",21202,175000,1,1,756,https://www.trulia.com/home/317-homeland-southway-3c-baltimore-md-21212-36620494
"3615 Milford Ave, Baltimore, MD 21207",21201,345000,4,3,1521,https://www.trulia.com/home/3615-milford-ave-baltimore-md-21207-36625221
"120 S  Tremont Rd, Baltimore, MD 21229",21230,135000,3,1,1200,https://www.trulia.com/home/120-s-tremont-rd-baltimore-md-21229-36631370
"1209 N  Charles St #415, Baltimore, MD 21201",21230,358000,2,2,1743,https://www.trulia.com/home/1209-n-charles-st-415-baltimore-md-21201-90008159
"4440 Roland Spring Dr, Baltimore, MD 21210",21230,345000,3,4,2228,https://www.trulia.com/home/4440-roland-spring-dr-baltimore-md-21210-403129422
"5533 Ritter Ave, Baltimore, MD 21206",21229,349990,3,2,2470,https://www.trulia.com/home/5533-ritter-ave-baltimore-md-21206-36267751
"2232 Lamley St, Baltimore, MD 21231",21225,199999,2,1,784,https://www.trulia.com/home/2232-lamley-st-baltimore-md-21231-36439985
"1515 N  Montford Ave, Baltimore, MD 21213",21224,225000,3,3,1835,https://www.trulia.com/home/1515-n-montford-ave-baltimore-md-21213-36452411
"1310 Edison Hwy, Baltimore, MD 21213",21224,65000,3,2,1328,https://www.trulia.com/home/1310-edison-hwy-baltimore-md-21213-36455481
"1809 Park Ave, Baltimore, MD 21217",21224,329927,4,4,2550,https://www.trulia.com/home/1809-park-ave-baltimore-md-21217-36483232
"2212 Park Ave, Baltimore, MD 21217",21213,299927,4,3,1920,https://www.trulia.com/home/2212-park-ave-baltimore-md-21217-36483505
"2009 Madison Ave, Baltimore, MD 21217",21213,365000,3,NaN,2268,https://www.trulia.com/home/2009-madison-ave-baltimore-md-21217-36486841
"4013 Norfolk Ave, Baltimore, MD 21216",21213,180000,3,3,1140,https://www.trulia.com/home/4013-norfolk-ave-baltimore-md-21216-36489336
"1815 Clifton Ave, Baltimore, MD 21217",21206,200000,3,2,1400,https://www.trulia.com/home/1815-clifton-ave-baltimore-md-21217-36494486
"2421 Shirley Ave, Baltimore, MD 21215",21214,269999,4,4,NaN,https://www.trulia.com/home/2421-shirley-ave-baltimore-md-21215-36503113
"2536 Loyola Northway, Baltimore, MD 21215",21214,150000,3,2,1024,https://www.trulia.com/home/2536-loyola-northway-baltimore-md-21215-36504111
"1654 N  Bentalou St, Baltimore, MD 21216",21215,169999,5,3,2002,https://www.trulia.com/home/1654-n-bentalou-st-baltimore-md-21216-36504858
"706 Tessier St, Baltimore, MD 21201",21215,195000,1,3,840,https://www.trulia.com/home/706-tessier-st-baltimore-md-21201-36516530
"102 S  Carrollton Ave, Baltimore, MD 21223",21239,219900,3,4,NaN,https://www.trulia.com/home/102-s-carrollton-ave-baltimore-md-21223-36517637
"2400 Wilkens Ave, Baltimore, MD 21223",21230,49000,3,2,1176,https://www.trulia.com/home/2400-wilkens-ave-baltimore-md-21223-36525465
"420 S  Smallwood St, Baltimore, MD 21223",21230,60000,3,1,910,https://www.trulia.com/home/420-s-smallwood-st-baltimore-md-21223-36526162
"635 S  Paca St, Baltimore, MD 21230",21230,384900,4,3,1974,https://www.trulia.com/home/635-s-paca-st-baltimore-md-21230-36535773
"1734 Clarkson St, Baltimore, MD 21230",21230,254900,3,1,944,https://www.trulia.com/home/1734-clarkson-st-baltimore-md-21230-36537752
"403 Grindall St, Baltimore, MD 21230",21230,363000,2,2,1144,https://www.trulia.com/home/403-grindall-st-baltimore-md-21230-36538863
"1707 Harman Ave, Baltimore, MD 21230",21234,239000,3,2,1288,https://www.trulia.com/home/1707-harman-ave-baltimore-md-21230-36546640
"2458 Nevada St, Baltimore, MD 21230",21231,170000,3,1,1008,https://www.trulia.com/home/2458-nevada-st-baltimore-md-21230-36548893
"3716 6th St, Baltimore, MD 21225",21224,204900,3,3,1624,https://www.trulia.com/home/3716-6th-st-baltimore-md-21225-36551778
"3821 Mount Pleasant Ave, Baltimore, MD 21224",21213,190000,2,3,864,https://www.trulia.com/home/3821-mount-pleasant-ave-baltimore-md-21224-36561530
"100 Harborview Dr #808, Baltimore, MD 21230",21218,199900,1,1,856,https://www.trulia.com/home/100-harborview-dr-808-baltimore-md-21230-64540149
"1255 Dockside Cir, Baltimore, MD 21224",21211,1475000,3,5,3840,https://www.trulia.com/home/1255-dockside-cir-baltimore-md-21224-67869709
"1834 Park Ave, Baltimore, MD 21217",21218,451990,2,4,1845,https://www.trulia.com/home/1834-Park-Ave-Baltimore-MD-21217-339327925
"1729 N  Caroline St, Baltimore, MD 21213",21218,339000,4,5,2650,https://www.trulia.com/home/1729-n-caroline-st-baltimore-md-21213-36449333
"1614 N  Port St, Baltimore, MD 21213",21211,49000,3,1,800,https://www.trulia.com/home/1614-n-port-st-baltimore-md-21213-36454829
"2609 Garrett Ave, Baltimore, MD 21218",21217,105000,4,2,NaN,https://www.trulia.com/home/2609-garrett-ave-baltimore-md-21218-36463059
"1101 Saint Paul St #2109, Baltimore, MD 21202",21217,250000,2,2,2016,https://www.trulia.com/home/1101-saint-paul-st-2109-baltimore-md-21202-36470328
"411 E  27th St, Baltimore, MD 21218",21215,229000,4,2,1950,https://www.trulia.com/home/411-e-27th-st-baltimore-md-21218-36475380
"928 N  Payson St, Baltimore, MD 21217",21215,15000,3,1,NaN,https://www.trulia.com/home/928-n-payson-st-baltimore-md-21217-36506731
"3522 Edmondson Ave, Baltimore, MD 21229",21215,194000,4,2,1440,https://www.trulia.com/home/3522-edmondson-ave-baltimore-md-21229-36511212
"3128 Baker St, Baltimore, MD 21216",21216,139200,3,2,1560,https://www.trulia.com/home/3128-baker-st-baltimore-md-21216-36512008
"322 S  Smallwood St, Baltimore, MD 21223",21230,15000,2,1,NaN,https://www.trulia.com/home/322-s-smallwood-st-baltimore-md-21223-36526056
